44393,644.22,16370970,656.6999,642.2,654.68
44392,650.6,20209570,666.14,637.88,658.39
44391,653.38,21641190,678.6099,652.84,670.75
44390,668.54,20966090,693.28,666.2958,686.32
44389,685.7,25927040,687.24,662.161,662.2
44386,656.95,18140550,658.91,644.69,653.185
44385,652.81,22773320,654.43,620.46,628.37
44384,644.65,18791960,665.7,638.32,664.27
44383,659.58,23284450,684,651.4002,681.7115
44379,678.9,27097370,700,673.26,678.98
44378,677.92,18634520,687.99,672.8,683.92
44377,679.7,18924860,692.81,678.14,679.77
44376,680.76,17381310,687.5099,675.89,684.65
44375,688.72,21628160,694.6999,670.32,671.64
44372,671.87,32496710,693.81,668.7,689.58
44371,679.82,45982390,697.62,667.61,674.99
44370,656.57,31099230,657.204,630.04,632
44369,623.71,19158890,628.5693,615.5,618.25
44368,620.83,24812740,631.39,608.88,624.48
44365,623.31,24560910,628.35,611.8,613.37
44364,616.6,22701350,621.47,601.34,601.888
44363,604.87,22144130,608.5,593.5,597.535
44362,599.36,17764150,616.79,598.23,616.69
44361,617.69,20423980,625.49,609.18,612.23
44358,609.89,16205300,612.56,601.52,610.23
44357,610.12,23919610,616.59,600.5,603.88
44356,598.78,16584570,611.79,597.6301,602.17
44355,603.59,26053410,623.09,595.5,623.01
44354,605.13,22543680,610,582.88,591.825
44351,599.05,24036900,600.61,577.2,579.71
44350,572.84,30111890,604.55,571.22,601.8
44349,605.12,23302780,623.36,599.14,620.13
44348,623.9,18084890,633.8,620.55,627.8
44344,625.22,22737040,635.59,622.38,628.5
44343,630.85,26370590,631.13,616.21,620.24
44342,619.13,28639310,626.17,601.5,607.56
44341,604.69,28005930,613.99,595.71,607.31
44340,606.44,34558090,614.48,573.65,581.6
44337,580.88,26030600,596.68,580,596.11
44336,586.78,30821120,588.85,571.07,575
44335,563.46,39578400,566.21,546.98,552.55
44334,577.87,36830570,596.25,563.38,568
44333,576.83,32247800,589.73,561.2,575.553
44330,589.74,33370860,592.87,570.46,583.41
44329,571.69,44184920,606.4599,559.65,601.545
44328,589.89,33823650,620.41,586.765,602.49
44327,617.2,46503900,627.0999,595.6,599.24
44326,629.04,31392420,665.05,627.6101,664.9
44323,672.37,23469170,690,660.22,665.8
44322,663.54,27784620,681.02,650,680.76
44321,670.94,21901890,685.2955,667.34,681.06
44320,673.6,29739320,683.4464,657.701,678.94
44319,684.9,27043140,706,680.5,703.8
44316,709.44,40758720,715.47,666.14,667.59
44315,677,28845450,702.25,668.5002,699.51
44314,694.4,22271050,708.5,693.6,696.41
44313,704.74,29437000,724,703.3501,717.96
44312,738.2,31038500,749.3,732.6053,741
44309,729.4,28413890,737.36,715.46,719.8
44308,719.69,35590260,753.77,718.04,741.5
44307,744.12,31215510,744.84,698,704.77
44306,718.99,35609040,737.25,710.685,717.42
44305,714.63,39686230,725.4,691.8001,719.6
44302,739.78,27979530,749.41,724.6,728.65
44301,738.85,27848900,743.69,721.31,743.1
44300,732.23,49017430,780.79,728.03,770.7
44299,762.32,44652810,763,710.66,712.7
44298,701.98,29135670,704.8,682.09,685.7
44295,677.02,21437090,680.97,669.43,677.77
44294,683.8,23924330,689.5499,671.645,677.38
44293,670.97,26309430,691.38,667.84,687
44292,691.62,28271840,696.55,681.37,690.3
44291,691.05,41842770,708.16,684.7,707.71
44287,661.75,35298380,692.4203,659.42,688.37
44286,667.93,33337290,672,641.11,646.62
44285,635.62,39432360,637.66,591.01,601.75
44284,611.29,28636990,616.48,596.02,615.64
44281,618.71,33852830,643.82,599.89,641.87
44280,640.39,39224850,645.5,609.5,613
44279,630.27,33795170,668.02,630.11,667.91
44278,662.16,30491870,677.8,657.51,675.77
44277,670,39512220,699.62,668.75,684.59
44274,654.87,42893980,657.23,624.6201,646.6
44273,653.16,33369020,689.23,652,684.29
44272,701.81,40372450,703.73,651.01,656.87
44271,676.88,32195670,707.92,671,703.35
44270,707.94,29423480,713.18,684.04,694.09
44267,693.73,33583840,694.88,666.1394,670
44266,699.6,36253890,702.5,677.18,699.4
44265,668.06,60605670,717.85,655.06,700.3
44264,673.58,67523330,678.09,595.21,608.18
44263,563,51786960,620.125,558.79,600.55
44260,597.95,89396460,627.8419,539.49,626.06
44259,621.44,65919530,873.94,600,655.8
44258,653.2,30207960,700.7,651.705,687.99
44257,686.44,23732160,721.11,685,718.28
44256,718.43,27136240,872,685.05,690.11
44253,675.5,41089170,706.7,659.51,700
44252,682.22,39023860,737.2066,670.58,726.15
44251,742.02,36766950,745,694.17,711.85
44250,698.84,66606880,713.6099,619,662.13
44249,714.5,37269720,768.5,710.2,762.64
44246,781.3,18958260,796.7899,777.37,795
44245,787.38,17957060,794.69,776.27,780.9
44244,798.15,26078900,799.84,762.01,779.09
44243,796.22,19802320,821,792.44,818
44239,816.12,23768310,817.33,785.3306,801.26
44238,811.66,21622750,829.8799,801.725,812.44
44237,804.82,36216090,844.82,800.02,843.635
44236,849.46,15157650,859.8,841.75,855.12
44235,863.42,20161720,877.77,854.75,869.67
44232,852.23,18566640,864.77,838.97,845
44231,849.99,15812660,856.5,833.42,855
44230,854.69,18343510,878.08,853.0646,877.02
44229,872.79,24346210,880.5,842.2006,844.68
44228,839.81,25391390,842,795.5601,814.29
44225,793.53,34990750,842.41,780.1,830
44224,835.43,26378050,848,801,820
44223,864.16,27333960,891.5,858.66,870.35
44222,883.09,23131600,895.9,871.6,891.38
44221,880.8,41173400,900.4,838.8201,855
44218,846.64,20066500,848,828.62,834.31
44217,844.99,20598130,855.7199,841.4201,855
44216,850.45,25665880,859.5,837.28,858.74
44215,844.55,25366980,850,833,837.8
44211,826.16,38777600,859.9,819.1,852
44210,845,31266330,863,838.75,843.39
44209,854.41,33312500,860.47,832,852.76
44208,849.44,46270720,868,827.34,831
44207,811.19,59554150,854.43,803.6222,849.4
44204,880.02,75055530,884.49,838.39,856
44203,816.04,51498950,816.99,775.2,777.63
44202,755.98,44699970,774,749.1,758.49
44201,735.11,32245170,740.84,719.2,723.66
44200,729.77,48638190,744.4899,717.1895,719.46
44196,705.67,49649930,718.72,691.12,699.99
44195,694.78,42846020,696.6,668.3603,672
44194,665.99,22910810,669.9,655,661
44193,663.69,32278560,681.4,660.8,674.51
44189,661.77,22865570,666.09,641,642.99
44188,645.98,33172970,651.4999,622.5701,632.2
44187,640.34,51861640,649.88,614.23,648
44186,649.86,58045260,668.5,646.07,666.24
44183,695,222126200,695,628.54,668.9
44182,655.9,56270140,658.82,619.5,628.19
44181,622.77,42095810,632.5,605,628.23
44180,633.25,45223560,646.9,623.8,643.28
44179,639.83,52040650,642.7499,610.2001,619
44176,609.99,46474970,624,596.8,615.01
44175,627.07,67083150,627.75,566.34,574.37
44174,604.48,71291190,654.32,588,653.69
44173,649.88,64265030,651.28,618.5,625.505
44172,641.76,56309710,648.7856,603.05,604.9197
44169,599.04,29401310,599.04,585.5,591.01
44168,593.38,42552000,598.97,582.43,590.02
44167,568.82,47775650,571.54,541.21,556.44
44166,584.76,40382830,597.85,572.05,597.59
44165,567.6,63003050,607.8,554.51,602.21
44162,585.76,37561080,598.78,578.45,581.16
44160,574,48930160,574,545.37,550.06
44159,555.38,53648490,559.99,526.2,540.4
44158,521.85,50260300,526,501.79,503.5
44155,489.61,32911920,502.5,489.06,497.99
44154,499.27,62475350,508.6112,487.57,492
44153,486.64,78044020,496,443.5001,448.35
44152,441.61,61188280,462,433.01,460.17
44151,408.09,26838640,412.45,404.0868,408.93
44148,408.5,19830350,412.5319,401.66,410.85
44147,411.76,19940500,423,409.52,415.05
44146,417.13,17357720,418.695,410.58,416.45
44145,410.36,30284220,420.09,396.0301,420.09
44144,421.26,34833030,452.5,421,439.5
44141,429.95,21706010,436.57,424.28,436.1
44140,438.09,28414520,440,424.0001,428.3
44139,420.98,32143060,435.4,417.1,430.62
44138,423.9,34351720,427.77,406.69,409.73
44137,400.51,29021120,406.9799,392.3,394
44134,388.04,42587640,407.5915,379.11,406.8954
44133,410.83,22655310,418.06,406.46,409.96
44132,406.02,25451410,418.6,406,416.48
44131,424.68,22686510,430.5,420.1,423.76
44130,420.28,28239160,425.76,410,411.63
44127,420.63,33716980,422.8859,407.3801,421.84
44126,425.79,39993190,445.23,424.51,441.92
44125,422.64,32370460,432.95,421.25,422.7
44124,421.94,31656290,431.75,419.0501,431.75
44123,430.83,36287840,447,428.87,446.24
44120,439.67,32775880,455.9499,438.85,454.44
44119,448.88,35672350,456.57,442.5,450.31
44118,461.3,48045390,465.9,447.35,449.78
44117,446.65,34463670,448.89,436.6,443.35
44116,442.3,38791130,448.74,438.58,442
44113,434,28925660,434.5899,426.4601,430.13
44112,425.92,40421120,439,425.3,438.44
44111,425.3,43127710,429.9,413.845,419.87
44110,413.98,49146260,428.7799,406.05,423.79
44109,425.68,44722790,433.64,419.33,423.35
44106,415.09,71430030,439.13,415,421.39
44105,448.16,50741450,448.88,434.42,440.76
44104,429.01,48145570,433.93,420.47,421.32
44103,419.07,50341400,428.5,411.6,416
44102,421.2,49719560,428.08,415.55,424.62
44099,407.34,67208460,408.7323,391.3,393.47
44098,387.79,96561060,399.5,351.3,363.8
44097,380.36,95074180,412.15,375.8801,405.16
44096,424.23,79580800,437.76,417.6001,429.6
44095,449.39,109476800,455.68,407.07,453.13
44092,442.15,86406820,451,428.8,447.94
44091,423.43,76779160,437.79,408.0001,415.6
44090,441.76,72546760,457.79,435.31,439.87
44089,449.76,97298230,461.94,430.7,436.56
44088,419.62,83020610,420,373.3,380.95
44085,372.72,60717460,382.5,360.5,381.94
44084,371.34,84930610,398.99,360.56,386.21
44083,366.28,79465770,369,341.51,356.6
44082,330.21,115465700,368.74,329.88,356
44078,418.32,110321900,428,372.0201,402.81
44077,407,87596090,431.8,402,407.23
44076,447.37,96176130,479.04,405.1206,478.99
44075,475.05,90119420,502.49,470.51,502.14
44074,498.32,118374400,500.14,440.11,444.61
44071,442.68,100405900,463.698,437.304,459.024
44070,447.75,118465200,459.12,428.5,436.092
44069,430.634,71196900,433.2,410.7258,412
44068,404.668,53294450,405.59,393.6,394.978
44067,402.84,100318100,425.8,385.504,425.255
44064,409.996,107447800,419.098,405.01,408.952
44063,400.366,103059000,404.398,371.412,372.136
44062,375.706,61026650,382.2,368.242,373
44061,377.418,82372450,384.78,369.022,379.798
44060,367.128,101211600,369.172,334.566,335.4
44057,330.142,62888050,333.76,325.328,332.998
44056,324.2,102126550,330.236,313.452,322.2
44055,310.952,109494150,317,287,294
