0.097917,0.121875
0.086458,0.098438
0.085417,0.088021
0.081771,0.086458
0.071354,0.081771
0.069792,0.071875
0.075,0.070313
0.079167,0.075521
0.076563,0.08125
0.07526,0.077083
0.075,0.075
0.075521,0.075521
0.073958,0.076563
0.070833,0.073958
0.077083,0.070833
0.082813,0.075781
0.084375,0.082813
0.079167,0.085417
0.077083,0.079688
0.080208,0.079167
0.079167,0.08125
0.078646,0.080208
0.07526,0.079948
0.075521,0.076042
0.075521,0.075521
0.076302,0.076563
0.075,0.077083
0.075521,0.07526
0.075521,0.076302
0.075521,0.076042
0.074479,0.075781
0.077083,0.075521
0.075781,0.077083
0.079427,0.075781
0.095573,0.079948
0.1,0.091667
0.115104,0.102083
0.116146,0.115104
0.128125,0.116667
0.114583,0.126042
0.106771,0.116146
0.121875,0.106771
0.116667,0.122396
0.110938,0.117188
0.107813,0.109375
0.109115,0.108854
0.106771,0.108333
0.114583,0.109375
0.113021,0.115104
0.111458,0.110938
0.116146,0.111458
0.123958,0.118229
0.122396,0.125
0.119792,0.121875
0.120833,0.117188
0.115625,0.11875
0.110417,0.116667
0.1125,0.110417
0.108854,0.1125
0.114583,0.108333
0.116406,0.114583
0.109896,0.114063
0.109896,0.111458
0.107813,0.108854
0.105729,0.106771
0.102083,0.102604
0.108333,0.104688
0.108333,0.109375
0.105729,0.106771
0.10625,0.105208
0.110938,0.105208
0.117188,0.111979
0.115885,0.115365
0.11875,0.115104
0.116927,0.118229
0.117708,0.117188
0.116667,0.117188
0.127604,0.118229
0.125,0.129167
0.15,0.126563
0.161979,0.157031
0.165104,0.165625
0.157813,0.166667
0.184375,0.159375
0.154688,0.183333
0.167708,0.15625
0.170313,0.172917
0.164583,0.171875
0.197396,0.16901
0.225,0.2
0.23125,0.224479
0.21875,0.232292
0.203906,0.217188
0.208333,0.203646
0.202083,0.207292
0.216927,0.2
0.201042,0.221875
0.200521,0.202083
0.200781,0.204167
0.20625,0.2
0.202865,0.204167
0.20026,0.207292
0.1875,0.2
0.195052,0.186458
0.2,0.196354
0.198958,0.203125
0.196094,0.198438
0.18125,0.198958
0.18125,0.180729
0.191146,0.183854
0.221354,0.197917
0.226042,0.220833
0.225,0.211458
0.251302,0.2375
0.213542,0.240104
0.247396,0.195833
0.269531,0.257292
0.25625,0.260417
0.254167,0.268229
0.253646,0.260938
0.247917,0.25
0.24375,0.248958
0.233073,0.245833
0.223958,0.220833
0.210417,0.225
0.197396,0.21224
0.188542,0.188802
0.192969,0.197396
0.208333,0.196875
0.21875,0.211458
0.220833,0.21875
0.225521,0.220313
0.229167,0.228646
0.224479,0.227604
0.211458,0.21875
0.210156,0.211979
0.213021,0.211979
0.20625,0.213542
0.213542,0.211979
0.211719,0.213021
0.218229,0.209896
0.225,0.220052
0.229688,0.221875
0.235417,0.227083
0.234375,0.233333
0.225521,0.229167
0.234375,0.219792
0.227083,0.232292
0.229167,0.229167
0.222917,0.232292
0.219531,0.21875
0.214583,0.217708
0.225,0.211458
0.234896,0.225
0.23125,0.234375
0.230208,0.23125
0.226042,0.228125
0.2375,0.229167
0.242448,0.241667
0.251042,0.24375
0.247917,0.25
0.2375,0.244271
0.241927,0.234896
0.239063,0.241667
0.230729,0.234896
0.213021,0.233333
0.215104,0.208333
0.232292,0.217188
0.24375,0.232813
0.247656,0.239583
0.239583,0.247917
0.247656,0.241146
0.253646,0.246875
0.256771,0.253646
0.246875,0.267188
0.240625,0.248958
0.2375,0.240885
0.238542,0.2375
0.247917,0.239583
0.245833,0.25
0.259896,0.247396
0.257552,0.259375
0.253125,0.253125
0.246875,0.255729
0.245313,0.246354
0.242708,0.245833
0.265104,0.24375
0.264583,0.264583
0.263021,0.263542
0.259375,0.2625
0.257292,0.260938
0.253646,0.257292
0.261458,0.255469
0.263542,0.261458
0.270313,0.264583
0.270313,0.270833
0.274479,0.273438
0.303125,0.273177
0.320833,0.301042
0.317708,0.316146
0.298958,0.314583
0.30599,0.3
0.3125,0.298958
0.319792,0.315104
0.347917,0.320313
0.346289,0.35625
0.331771,0.341667
0.327083,0.328125
0.327865,0.331771
0.329167,0.33151
0.332813,0.332292
0.355469,0.330208
0.35,0.355729
0.35,0.35
0.349219,0.348177
0.351042,0.34375
0.340365,0.354167
0.344792,0.340625
0.354167,0.351042
0.357813,0.357813
0.35638,0.355729
0.375521,0.355208
0.396094,0.379688
0.3875,0.401042
0.369271,0.392708
0.358333,0.3625
0.369271,0.359896
0.396875,0.384896
0.392969,0.395313
0.404948,0.391146
0.400521,0.408333
0.410417,0.400521
0.395313,0.399219
0.392708,0.397396
0.38776,0.396875
0.363542,0.388542
0.3375,0.3625
0.353646,0.341667
0.344792,0.347396
0.398438,0.386979
0.397917,0.405208
0.382292,0.40625
0.39375,0.386458
0.396875,0.395833
0.390495,0.391667
0.376563,0.391667
0.379167,0.379167
0.384896,0.380208
0.361979,0.38724
0.380729,0.365625
0.386979,0.377083
0.38151,0.383333
0.373438,0.382813
0.366927,0.375
0.376563,0.373438
0.369271,0.376563
0.369792,0.372917
0.358333,0.368229
0.341146,0.358594
0.360938,0.334896
0.358073,0.363542
0.367188,0.357813
0.356771,0.366667
0.364063,0.363542
0.352083,0.373958
0.365625,0.357813
0.36875,0.364583
0.385417,0.365104
0.427083,0.386979
0.451042,0.430208
0.520833,0.460417
0.508333,0.529167
0.547917,0.495833
0.613542,0.55625
0.658333,0.632292
0.601042,0.675
0.631771,0.592188
0.678125,0.622917
0.772396,0.675521
0.831771,0.791667
0.825521,0.833333
0.785417,0.8125
0.822917,0.789583
0.83125,0.815104
0.951042,0.848438
1.033333,0.964583
1.1625,1.061458
1.017708,1.191667
0.892708,0.932292
0.879167,0.921875
0.829167,0.858333
0.896875,0.804167
0.958333,0.904167
0.9375,0.966667
0.944792,0.945313
0.998438,0.936458
1.145833,1.009375
1.100521,1.14375
1.116667,1.116667
1.063542,1.083333
1.035417,1.077083
1.046354,0.992708
0.991146,1.036979
0.898438,1.004167
0.947917,0.93125
0.923958,0.954167
0.902083,0.914583
0.915625,0.917708
0.884896,0.940104
0.9125,0.869792
0.966667,0.927083
1.013542,0.975
1.033333,0.9625
1.086458,1.05625
1.0625,1.088542
1.022917,1.089063
0.997396,1.00625
1.072396,1.009896
1.072917,1.09375
1.076042,1.052083
1.080729,1.060417
1.122917,1.085417
1.096875,1.145313
1.060417,1.08125
0.991667,1.036458
0.882422,0.997917
0.697917,0.878646
0.666276,0.634375
0.732292,0.692708
0.715625,0.696875
0.71875,0.722396
0.76875,0.783333
0.704167,0.745833
0.663542,0.661458
0.633854,0.653125
0.614063,0.669792
0.608333,0.590104
0.704167,0.61875
0.641667,0.670313
0.664063,0.647917
0.7125,0.633333
0.734896,0.735417
0.876042,0.756771
0.851042,0.892708
0.910417,0.820833
0.963542,0.969792
0.942708,0.977083
0.930208,0.929167
0.855208,0.9
0.91875,0.877604
0.872526,0.907292
0.902604,0.929167
0.778646,0.855208
0.718229,0.690625
0.759896,0.752083
0.776563,0.809375
0.761458,0.765104
0.779167,0.758854
0.808854,0.785417
0.828646,0.821875
0.88125,0.825
0.889583,0.90625
0.916667,0.911979
0.955729,0.896875
0.967708,0.954167
1.011979,0.992708
0.969271,1.034375
0.975521,0.974479
1.054167,1.010938
1.053646,1.055208
1.091667,1.067708
1.050521,1.092708
1.081771,1.094792
1.070833,1.064063
1.038021,1.05
1.057292,1.015625
1.097917,1.06875
1.055208,1.113542
1.091667,1.045833
1.064583,1.099479
1.052083,1.070833
1.2375,1.078125
1.366667,1.263542
1.277083,1.425
1.505208,1.458333
1.816667,1.590625
1.7875,1.866667
1.752604,1.804167
1.805208,1.810417
1.6,1.830208
1.745833,1.545833
1.6625,1.724479
1.579167,1.659375
1.570833,1.629167
1.591667,1.608333
1.700521,1.580208
1.802083,1.711458
1.776042,1.813542
1.858333,1.750521
1.852083,1.842708
2.022917,1.891667
2.408333,2.159375
2.30625,2.2
2.389063,2.358333
2.65625,2.529167
2.686458,2.724479
2.708333,2.733333
2.706771,2.685417
2.932813,2.758333
2.769271,2.916667
2.677083,2.775
2.677083,2.64375
2.957813,2.730729
3.1125,2.739063
3.45,3.409375
3.971875,3.428125
4.00625,4.60625
4.615625,4.6
4.084375,4.5125
3.7,3.125
3.45,3.75
3.509375,3.5
3.495313,3.7625
2.825,3.376563
2.65,2.6125
3.075,2.4875
2.809375,3.0375
2.877344,2.815625
3.140625,3.353125
3.071875,3.160938
2.923438,3.040625
2.896875,2.94375
2.75625,2.909375
3.14375,2.725
2.95,3.13125
2.896875,2.925
2.728125,2.859375
2.5,2.698438
2.435938,2.45625
2.746875,2.5125
2.6125,2.7
2.465625,2.671875
2.3375,2.460938
2.2375,2.4125
2.546875,2.359375
2.6625,2.54375
2.879688,2.753125
2.773438,2.940625
3.125,2.915625
3.203125,3.16875
3.325,3.175
3.032813,3.360938
3.0875,3.09375
3.003125,3.1375
3.0375,3.098438
3.054688,3.035938
3.248438,3.128125
3.428125,3.41875
3.371875,3.49375
3.332813,3.35
3.473438,3.325
3.345313,3.475
3.275,3.282813
3.460938,3.321875
3.376563,3.546875
3.3,3.329688
2.984375,3.215625
3.092188,2.929688
3.496875,3.223438
3.476563,3.5
3.740625,3.75
4.117188,3.8
4.304688,4.28125
4.275,4.484375
4.6625,4.315625
4.571875,4.6125
4.395313,4.665625
4.475,4.370313
4.571875,4.453125
4.610938,4.403125
4.459375,4.66875
4.2,4.55
4.18125,4.146875
4.75,4.596875
3.973438,4.725
4.3,3.932813
4.48125,4.309375
4.751563,4.607813
5.253125,4.821875
5.179688,5.225
5.146875,5.425
4.8375,5
4.20625,4.310938
4.301563,4.425
3.773438,4.171875
3.575,3.815625
3.6625,3.596875
3.434375,3.7
3.409375,3.51875
3.671875,3.415625
3.709375,3.767188
3.573438,3.701563
3.4,3.609375
3.309375,3.328125
3.440625,3.25
3.315625,3.410938
3.489063,3.348438
3.270313,3.41875
3.214063,3.26875
2.9375,3.215625
2.789063,2.93125
3.023438,2.829688
2.864063,2.990625
2.96875,2.890625
2.645313,2.7875
2.803125,2.61875
2.626563,2.848438
2.710938,2.640625
2.934375,2.714063
2.789063,3
2.85,2.848438
2.898438,2.796875
2.645313,2.878125
2.3,2.598438
2.4125,2.30625
2.792188,2.532813
2.823438,2.790625
2.782813,2.798438
3.0875,2.839063
2.9375,3.079688
2.94375,2.889063
2.840625,2.953125
2.754688,2.910938
2.767188,2.775
2.901563,2.75625
3.128125,2.9125
3.059375,3.13125
3.101563,3.08125
3.171875,3.2
3.046875,3.153125
3.134375,3.140625
3.1375,3.153125
2.934375,3.125
3.153125,2.90625
3.375,3.184375
3.489063,3.375
3.440625,3.46875
3.292188,3.4
3.003125,3.228125
3.135938,3.025
2.670313,2.910938
2.864063,2.745313
2.648438,2.760938
2.525,2.725
2.64375,2.549609
2.539063,2.559375
2.501563,2.553125
2.35,2.459375
2.371875,2.425
2.210938,2.34375
2.43125,2.189063
2.239063,2.415625
2.1375,2.2875
2.275,2.134375
2.273438,2.309375
2.29375,2.275
2.435938,2.375
2.457813,2.45625
2.73125,2.5125
2.828125,2.878125
2.653125,2.76875
2.835938,2.65625
2.959375,2.898438
3.001563,2.9
