44428,680.26,14841870,682.85,692.13,673.70
44427,673.47,14313490,678.21,686.55,667.59
44426,688.99,20349380,669.75,695.77,669.35
44425,665.71,23721280,672.66,674.58,648.84
44424,686.17,23103300,705.07,709.50,676.40
44421,717.17,16731470,723.71,729.90,714.34
44420,722.25,17681690,706.34,722.80,699.40
44419,707.82,9800558,712.71,715.18,704.21
44418,709.99,13432310,713.99,716.59,701.88
44417,713.76,14715350,710.17,719.03,705.13
44414,699.10,15623050,711.90,716.33,697.63
44413,714.63,12919640,716.00,720.95,711.41
44412,710.92,17002650,711.00,724.90,708.93
44411,709.74,21620250,719.00,722.65,701.01
44410,709.67,33615770,700.00,726.94,698.40
44407,687.20,29656410,671.76,697.53,669.00
44406,677.35,30394640,649.79,683.69,648.80
44405,646.98,16006600,647.00,654.97,639.40
44404,644.78,32813290,663.40,666.50,627.24
44403,657.62,25336560,650.97,668.20,647.11
44400,643.38,14604940,646.36,648.80,637.30
44399,649.26,15105730,656.44,662.17,644.60
44398,655.29,13953340,659.61,664.86,650.29
44397,660.50,15487130,651.99,662.39,640.50
44396,646.22,21297090,629.89,647.20,621.29
44393,644.22,16370970,654.68,656.70,642.20
44392,650.60,20209570,658.39,666.14,637.88
44391,653.38,21641190,670.75,678.61,652.84
44390,668.54,20966090,686.32,693.28,666.30
44389,685.70,25927040,662.20,687.24,662.16
44386,656.95,18140550,653.19,658.91,644.69
44385,652.81,22773320,628.37,654.43,620.46
44384,644.65,18791960,664.27,665.70,638.32
44383,659.58,23284450,681.71,684.00,651.40
44379,678.90,27097370,678.98,700.00,673.26
44378,677.92,18634520,683.92,687.99,672.80
44377,679.70,18924860,679.77,692.81,678.14
44376,680.76,17381310,684.65,687.51,675.89
44375,688.72,21628160,671.64,694.70,670.32
44372,671.87,32496710,689.58,693.81,668.70
44371,679.82,45982390,674.99,697.62,667.61
44370,656.57,31099230,632.00,657.20,630.04
44369,623.71,19158890,618.25,628.57,615.50
44368,620.83,24812740,624.48,631.39,608.88
44365,623.31,24560910,613.37,628.35,611.80
44364,616.60,22701350,601.89,621.47,601.34
44363,604.87,22144130,597.54,608.50,593.50
44362,599.36,17764150,616.69,616.79,598.23
44361,617.69,20423980,612.23,625.49,609.18
44358,609.89,16205300,610.23,612.56,601.52
44357,610.12,23919610,603.88,616.59,600.50
44356,598.78,16584570,602.17,611.79,597.63
44355,603.59,26053410,623.01,623.09,595.50
44354,605.13,22543680,591.83,610.00,582.88
