662.67,654.86
647.21,669.5
696.69,705.47
719.12,748.02
725.6,720.26
716.66,702
714.84,733.06
703.55,729.675
775,732.47
740.37,755.16
758.26,773.84
759.63,723.25
707.73,661.42
658.8,623.85
628.16,653.53
674.9,655.02
663.9,713.99
709.42,707
709.81,744.52
761.61,747.36
724.37,767.16
769.59,773.48
728,701
734,795
800.04,819.31
787.11,836.45
865.65,887
873.28,939.21
952.62,903.94
909.25,903.18
902.94,860.77
870.76,902.25
877.51,899.98
881.51,898.58
876.42,995.43
998.02,978.97
1005.05,1014.91
1008.78,1074.73
977.2,1030
1028.15,1005.06
1004.29,989.03
985,999.29
1022.37,981.075
986.95,997.64
975.93,980.4
1025.49,1043.21
1057.26,1052.39
1045.76,1073.47
1091.26,1136.3
1145.45,1089.38
1084.59,1081.15
1077.6,1094.57
1093.99,1091.17
1099.57,1107.99
1091.84,1065.1
1010.64,1008
1013.92,1009.73
999.11,979.94
993.98,930
921.16,914.98
905.39,874.49
871.6,830.99
840.23,809
801.89,775.27
766.37,780.61
795.35,840.197
838.3,851.45
858.97,839.48
824.4,795.53
804.58,856.3
838.29,849.1
839.29,878.77
879.89,872.13
864.37,869.68
870.43,815.01
809.87,809.23
800.77,700.39
764.04,830.43
821.53,834.13
856.98,886
876.35,913.26
923.39,914.05
922.43,900
875.76,861.57
860,909.63
904.55,908.37
932,935
922,905.53
907.34,923.79
923.32,897.22
891.14,882
905.66,928.18
931.25,935.21
936.72,872.71
846.35,831.56
829.1,933.36
937.41,952.43
918.4,914.2
930,904.76
943.9,996.34
996.27,1009.73
995.65,1041.705
1030.51,1026.605
1049.61,1019.88
1031.56,1109.065
1106.22,1078.85
1064.4,1053.67
1058.12,1000
1026.96,1080.37
1064.7,1077
1088.12,1146.65
1149.59,1189.55
1199.78,1147.75
1056.78,1073.4444
1070.34,1061.33
1086.19,1098.64
1088.47,1109.49
1093.94,1073.67
1067,1006.8
1008.87,965.66
938.53,916.87
899.94,910.7
932.57,914.77
926.92,994.5
975.99,953.21
958.51,945
966.41,1001.09
1017.03,1008.75
1003.8,1060.64
1068.96,1052.71
1051.75,1044.2
1009.01,1001.51
1014.97,1084.79
1084.6,1099.06
1095,1160.695
1144.76,1144.37
1136.99,1100.99
1081.92,1099.47
1116,1080.39
1109.03,1167.51
1156.87,1162.33
1137.06,1098.87
1096.38,1106.55
1089.01,1063.51
1054.73,1003.31
1013.39,1017.63
1033.42,1047.5
1063.51,1102.77
1067.95,1010.41
1023.5,1173.6
1162.94,1149.785
1222.09,1228
1229.91,1234.41
1213.86,1177.33
1172,1159.355
1208.59,1145
